,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg,goals_avg,shots_avg,hits_avg,pim_avg,powerPlayOpportunities_avg,powerPlayGoals_avg,faceOffWinPercentage_avg,giveaways_avg,takeaways_avg
1125,2018021126,2019-03-19,Hurricanes,3,Penguins,2,H,H_reg,1,"2019-03-19 - Penguins 2, Hurricanes 3",Carolina Hurricanes,65.0,7.349025660814192,-7.1024503183484455,5.949533088944598,5.193710206444138,-4.445494887131005,5.2335790082963385,1.8975496816515545,-5.0017364460737035,5.287875747636477,-0.42542928805710956,-0.25390700366583063,-3.160389735674329,0.5124098012733946,-0.16061161489484732,5.310700366583049,1.787381825197759,-1.6282076017750349,2.9920316419061947,1.5134092224580353,0.8971638047462847,0.5028091838703332,0.2112676056338021,-0.01775033764229228,0.02469612193708315,-0.07814007331661199,0.058846228053251126,-1.7705190044375883,-0.01115956010033159,-0.8148350376230127,0.27397260273972535,-2.5253714065213213,4.93616438356166,-0.6727763843333978,-1.9419255257572834,5.6730619332432966,-0.3353270306772139,-0.27030677213968735,5.068307929770398,-2.5331892726220335,1.2954138529808716,4.777734902566081,-5.030677213968744,9.218828863592542,2.351533860698437,-2.918001157630716,10.051940960833505,-0.014663322400154333,-0.045533474821531916,1.5707910476557956,-0.6249064248504723,-0.2972757090487761,-1.5630136986301402,-0.6624850472698682,-0.02222072158981281,-2.656955431217442,-0.42542928805710956,1.9112483117885404,-4.237121358286707,-0.7619139494501246,0.3752652903723712,-0.16303299247540026,-1.2815357900829412,1.4593864557206242,2.955045340536368
1126,2018021127,2019-03-19,Blues,7,Oilers,2,H,H_reg,1,"2019-03-19 - Oilers 2, Blues 7",St Louis Blues,60.0,2.68055555555555,-4.111111111111114,3.269861111111112,2.611111111111107,-3.7777777777777786,4.207361111111126,2.208333333333332,-2.9861111111111107,4.807638888888889,0.06944444444444464,-0.5416666666666665,4.568472222222219,0.11722222222222145,-0.345277777777778,4.170416666666661,1.875,-1.402777777777775,2.9533333333333474,0.43055555555555536,-2.472222222222223,6.669444444444409,0.22222222222222143,-1.1388888888888893,4.27708333333333,-0.06944444444444442,-0.2777777777777777,0.9344444444444449,-1.3797222222222203,-0.20444444444441956,1.4444444444444446,1.0694444444444429,0.16388888888891984,1.2777777777777768,0.9583333333333339,0.6736111111111214,-0.01388888888888884,-0.09722222222222221,2.199027777777779,-1.5841666666666647,2.214583333333323,0.3611111111111107,-1.8055555555555536,2.2323611111111106,0.44444444444444464,-2.347222222222223,5.835972222222239,0.08333333333333331,-0.13888888888888895,7.75472222222222,0.2904166666666663,0.1395833333333627,-0.6322222222222145,0.6408333333333189,6.944444444478837e-05,-0.3333333333333339,0.06944444444444464,2.208333333333332,-6.944444444444446,-1.3055555555555562,0.0555555555555558,-0.01388888888888895,3.379166666666663,-4.180555555555556,0.20833333333333304
1127,2018021128,2019-03-19,Predators,3,Maple Leafs,0,H,H_reg,1,"2019-03-19 - Maple Leafs 0, Predators 3",Nashville Predators,60.0,-4.408675799086751,-6.723934550989348,1.2440772450532762,-2.229832572298328,-6.111491628614914,2.392207001522081,0.22222222222222143,-3.675799086757994,3.3620624048706276,-0.6520167427701677,-0.34246575342465757,0.40970129375951814,-0.27752473363774843,-0.09300799086758005,-1.1476902587519149,-6.1059741248097446,-3.3593987823439875,-1.4645452815829714,-2.224124809741248,-0.27796803652968016,-3.9371385083713974,-1.5045662100456632,0.25894216133942294,-5.306489726027394,-0.39554794520547953,-0.2136605783866059,-0.05804033485539861,-2.224830669710812,3.3178177321156994,-3.881849315068493,-3.0814307458143055,-0.025492770167424794,-1.2395357686453572,-1.3183028919330289,1.1161967275494575,-0.22050989345509908,-0.05308219178082196,-7.1607534246575355,-0.301489726027393,-0.8263070776255717,1.4824961948249609,-4.231925418569254,5.176940639269404,2.8500761035007613,-2.5504185692541856,9.798030821917813,-0.1451674277016743,-0.005898021308980261,-3.847983257229835,-1.5533770928462713,-0.38307267884322016,-1.946086377473362,0.023671993911776212,-0.01923592085235981,-0.612442922374429,-0.6520167427701677,0.22241248097412836,1.2305936073059343,2.3533105022831053,0.6769406392694064,-0.1725646879756469,-1.4424847792998392,-1.7673135464231358,-0.9404490106544907
1128,2018021129,2019-03-19,Wild,1,Avalanche,3,H,A_reg,0,"2019-03-19 - Avalanche 3, Wild 1",Minnesota Wild,60.0,-1.5721080669710759,-2.415905631659058,0.38367009132417706,-0.7231735159817347,-1.4750761035007613,0.36966514459664523,-1.56259512937595,-2.156202435312025,0.35320015220698764,-0.45433789954337866,-0.20662100456621024,-2.2684208523592204,-0.06226598173516029,-0.270169330289193,1.6685692541857051,-2.5799086757990857,-3.209665144596652,0.7206582952815666,-0.25551750380517646,-2.2480974124809734,4.719693683409446,-0.14687975646879714,-1.8392313546423136,5.3681506849315355,-0.2009132420091324,-0.10369101978691009,-0.18247336377472578,-0.3341191019786969,-4.256394596651447,-2.3243911719939128,-0.961567732115677,-1.6293074581430744,-1.4651826484018269,-0.6815068493150687,-2.8006278538812666,-0.10806697108066965,-0.011035007610350145,-6.221866438356159,0.02797564687975651,-0.9683885083713903,0.25437595129375623,0.36948249619482354,0.07635654490108124,0.32039573820395795,0.5559360730593621,-0.3692009132419969,-0.14459665144596656,-0.03557838660578383,-6.170587899543378,-1.6568873668188728,0.47678272450529846,-0.8400171232876712,-0.010129375951265729,-0.008464231354643026,-0.9408295281582948,-0.45433789954337866,-1.56259512937595,-1.4758371385083713,-1.971651445966514,-0.5692541856925417,-0.17522831050228305,1.5507990867579906,-0.9771689497716896,0.6938736681887363
1129,2018021130,2019-03-19,Stars,4,Panthers,2,H,H_reg,1,"2019-03-19 - Panthers 2, Stars 4",Dallas Stars,60.0,-4.027777777777779,3.694444444444443,-3.6358333333333093,-4.694444444444443,1.5416666666666714,-3.803611111111131,-3.055555555555557,1.3333333333333321,-3.6911111111111268,-0.6944444444444446,-0.8194444444444442,2.430555555555536,-0.1493055555555567,-0.10291666666666721,-0.35388888888888204,-0.19444444444444642,1.0555555555555536,-1.2434722222222163,0.6944444444444446,-0.8472222222222214,4.203611111111108,0.5694444444444446,-0.31944444444444464,3.4937499999999915,-0.3194444444444444,-0.6666666666666665,7.838888888888896,-3.6652777777777743,7.41444444444447,-0.8888888888888875,1.9027777777777786,-4.424583333333324,-1.1944444444444446,0.5833333333333339,-5.848611111111111,-0.29166666666666663,-0.18055555555555558,-5.138472222222219,-2.718727152477152,2.8799999999999955,-3.5972222222222214,1.625,-5.443333333333328,-2.2361111111111107,0.7916666666666661,-5.814166666666679,-0.13888888888888895,0.0,-3.842500000000001,-0.3129166666666663,-0.23263888888889994,-1.4626388888888915,3.1344444444444264,0.016722222222222083,2.152777777777777,-0.6944444444444446,-3.055555555555557,0.09722222222222143,-0.16666666666666607,-0.8472222222222219,-0.4305555555555555,2.1444444444444244,-2.166666666666666,-2.222222222222223
1130,2018021131,2019-03-19,Flames,4,Blue Jackets,2,H,H_reg,1,"2019-03-19 - Blue Jackets 2, Flames 4",Calgary Flames,60.0,4.791666666666664,-1.3888888888888857,2.6165277777777547,1.55555555555555,-0.75,1.2125000000000128,0.7638888888888928,-1.1527777777777786,1.6679166666666703,0.5138888888888888,-0.09722222222222232,3.889305555555559,0.25513888888888836,-0.063194444444445,2.968194444444485,2.3611111111111107,0.4861111111111107,1.702638888888906,1.5833333333333321,0.43055555555555536,2.494861111111099,1.1666666666666679,-0.25,4.532916666666679,0.5833333333333335,-0.04166666666666674,9.137083333333337,2.8293055555555533,0.29263888888893064,0.7777777777777786,0.05555555555555536,0.7861111111111327,-0.5694444444444446,-0.4861111111111107,0.14569444444445168,-0.20833333333333326,-0.19444444444444442,2.684861111111104,-2.3902777777777775,2.6361111111111057,2.0972222222222214,-1.1944444444444464,3.0383333333333127,0.45833333333333215,-0.8194444444444446,2.462222222222209,0.16666666666666669,0.13888888888888895,1.2730555555555512,1.609722222222222,-1.4590277777777914,1.6712500000000023,0.04388888888887266,0.01719444444444418,-0.6388888888888893,0.5138888888888888,0.7638888888888928,-6.194444444444443,2.1111111111111107,0.6111111111111112,0.3055555555555555,2.06666666666667,6.458333333333334,2.375
1131,2018021132,2019-03-20,Sabres,2,Maple Leafs,4,H,A_reg,0,"2019-03-20 - Maple Leafs 4, Sabres 2",Buffalo Sabres,60.0,-7.7410578386605735,-3.5616438356164366,-1.5866057838660836,-3.2142313546423082,-2.4598554033485556,-0.38583904109588474,0.03652968036529103,-0.20624048706240927,0.29764649923896513,-0.8396118721461185,0.19444444444444464,-6.94748858447489,-0.5180175038051744,-0.03324391171993879,-4.0815696347032,-7.893074581430746,-2.8323820395738224,-3.9965791476407944,-2.62138508371385,0.19767884322678775,-6.390957001522082,-1.850266362252663,0.611681887366819,-8.365038051750382,-0.40487062404870633,0.06392694063926951,-3.6344691780821847,-1.168980213089796,1.8753462709284605,-5.271689497716897,-3.03006088280061,-2.885654490106532,-1.3403729071537285,-0.9691780821917817,-0.8702949010654635,-0.3044140030441401,0.1371765601217656,-11.732402968036538,-1.3525076103500684,-3.5032838660578705,0.022831050228312222,-1.6132039573820407,1.3118455098934518,2.984208523592084,0.15410958904109506,5.6298325722983265,-0.14459665144596656,0.005898021308980261,-4.317195585996949,-1.3439687975646875,0.22733066971082394,-2.489575722983256,-0.7242713089802066,-0.032140410958904075,-1.1017884322678846,-0.8396118721461185,0.036339421613398315,1.8622526636225238,1.0437595129375952,0.34151445966514427,-0.06126331811263319,-4.866837899543363,-2.681126331811262,-2.158485540334855
1132,2018021133,2019-03-20,Capitals,4,Lightning,5,H,A_OT,0,"2019-03-20 - Lightning 5, Capitals 4",Washington Capitals,63.01666666666701,-0.6164383561643803,3.205479452054796,-1.5261643835616496,-1.013698630136986,1.7808219178082183,-1.4591780821917695,-2.0821917808219155,-0.2191780821917817,-1.4054794520548057,-0.452054794520548,0.47945205479452024,-6.730000000000011,-0.020410958904112153,0.4126027397260281,-3.968356164383543,-2.6438356164383556,1.4794520547945211,-3.33739726027396,-0.7534246575342465,2.4520547945205475,-7.165479452054811,-1.0410958904109586,1.3424657534246585,-7.906438356164379,-0.41095890410958913,0.1643835616438356,-10.57068493150684,-3.30684931506849,2.667671232876728,-1.8904109589041092,-0.9726027397260282,-0.8042465753424608,-2.0684931506849313,-2.6849315068493143,3.249589041095888,-0.3698630136986303,0.09589041095890405,-5.79917808219178,-0.4646575342465713,-2.6728767123287724,0.34246575342465846,0.08219178082191902,0.815616438356173,0.5205479452054789,0.5616438356164384,0.8394520547944992,0.2465753424657534,0.1506849315068493,7.876986301369875,1.7082191780821914,-0.7584931506849557,-0.9356164383561651,-1.2471232876712293,-0.021849315068493524,1.4246575342465757,-0.452054794520548,-2.0821917808219155,-2.657534246575345,0.05479452054794365,-0.3287671232876712,-0.28767123287671237,-5.7767123287671325,3.0821917808219172,1.0273972602739727
1133,2018021134,2019-03-20,Canucks,7,Senators,4,H,H_reg,1,"2019-03-20 - Senators 4, Canucks 7",Vancouver Canucks,60.0,1.2191780821917817,-7.578767123287669,3.460578386605796,0.5783866057838623,-5.604832572298328,3.3623116438356178,-0.3698630136986303,-4.479452054794521,3.045837138508375,-0.2871004566210047,-0.6251902587519025,-0.42510273972601453,-0.14618340943683483,-0.2680460426179594,1.0439098173515902,-0.6584855403348548,0.004566210045659602,-0.337043378995439,-1.983828006088281,-0.5936073059360734,-3.3129471080669646,-1.7937595129375952,-0.26331811263318095,-5.084235159817375,-0.46175799086757974,-0.1885464231354641,-6.099052511415522,-2.1196841704718388,0.8559684170471797,1.3253424657534243,0.5981735159817347,1.2787176560121694,0.6571537290715375,0.519025875190259,1.245979832572317,0.1404109589041096,-0.16533485540334858,7.94303843226789,1.8637766362252695,3.8119311263317996,1.953006088280059,-6.023592085235919,6.878116438356159,0.7271689497716896,-4.2608447488584495,8.053430365296826,0.07667427701674273,-0.16000761035007616,5.895214992389654,-0.13420281582952942,-0.01753424657536584,-0.6679071537290735,0.48528538812782074,-0.0018799467275496529,-1.9739345509893447,-0.2871004566210047,-0.3698630136986303,0.2775875190258752,0.40220700152207023,0.4147640791476408,-0.04832572298325727,-0.8989345509893596,-4.145357686453576,-1.1571537290715375
1134,2018021135,2019-03-20,Ducks,0,Jets,3,H,A_reg,0,"2019-03-20 - Jets 3, Ducks 0",Anaheim Ducks,60.0,-3.053303303303302,1.9587087087087056,-2.4524436936937164,-3.071696696696698,1.93506006006006,-3.090420420420429,-3.4928678678678686,0.0987237237237224,-3.4116478978978932,-1.0915915915915915,0.0960960960960957,-8.479436936936935,-0.27210210210210306,0.34422672672672716,-5.693716216216181,-0.7387387387387392,4.077702702702702,-4.968048048048033,-0.19932432432432456,2.1475225225225234,-5.126024774774791,-0.3952702702702702,1.7976726726726735,-6.945195195195197,-0.4253003003003004,0.09196696696696693,-1.00593093093093,-3.1931231231231223,5.268111861861868,-0.5394144144144146,1.9301801801801801,-4.7743843843843905,-1.0675675675675675,0.5022522522522532,-5.451636636636636,-0.34947447447447455,0.08596096096096095,-12.567473723723722,-2.965825825825827,-0.16168543543543024,-1.973723723723726,-1.4072822822822815,-0.6957620120119898,-2.204954954954955,-1.7871621621621614,-1.3549361861861584,-0.231981981981982,-0.10698198198198194,-3.741426426426429,-1.1694406906906902,0.244665915915931,-2.4089602102102106,-0.15233108108108695,-0.025543543543543934,0.02364864864864913,-1.0915915915915915,-3.4924924924924916,1.2289789789789793,-0.7012012012012008,-0.4759759759759761,-0.3731231231231231,1.0195195195195126,1.9339339339339343,-0.9354354354354353
1135,2018021136,2019-03-21,Panthers,4,Coyotes,2,H,H_reg,1,"2019-03-21 - Coyotes 2, Panthers 4",Florida Panthers,60.0,0.9452054794520564,-3.2328767123287676,1.8204109589040982,2.1369863013698662,-1.0,1.8882191780821955,2.657534246575338,-0.410958904109588,2.5145205479452173,0.5616438356164384,0.506849315068493,1.512876712328783,0.008356164383561904,0.05726027397260358,-0.5924657534246691,0.42465753424657393,-1.410958904109588,1.4143835616438238,-0.4657534246575352,-0.7808219178082201,-0.22260273972602107,-0.0136986301369868,-0.3698630136986303,0.5089041095890465,0.5753424657534247,0.15068493150684925,6.384794520547935,5.290547945205482,-2.412191780821928,0.8904109589041092,-0.6301369863013697,2.14972602739725,1.2739726027397253,0.1917808219178081,3.092054794520557,-0.09589041095890405,0.28767123287671226,-3.767397260273974,-3.243173219474592,-3.491369863013716,1.1232876712328768,-1.3835616438356197,2.6698630136986097,1.6164383561643838,-0.31506849315068486,3.4278082191780825,0.12328767123287676,0.0273972602739726,3.675753424657529,0.7178082191780812,-0.004794520547918069,0.94945205479452,-1.847945205479462,-0.008945205479452767,-2.2328767123287676,0.5616438356164384,2.657534246575338,-1.8493150684931514,0.8493150684931505,0.2191780821917808,0.36986301369863017,2.1369863013698662,6.205479452054794,2.383561643835617
1136,2018021137,2019-03-21,Devils,1,Bruins,5,H,A_reg,0,"2019-03-21 - Bruins 5, Devils 1",New Jersey Devils,60.0,-6.440207330618286,4.321177341725289,-4.891590151795661,-4.402998889300257,3.0368382080710887,-4.491014439096638,-2.485560903369123,1.813402443539431,-3.566382821177342,-0.2567567567567566,0.8717141799333579,-10.989091077378738,-0.17358941132913674,0.23833024805627545,-4.375049981488324,-1.7613846723435778,1.4318770825620142,-3.519988893002605,-0.4011477230655309,-0.6138467234357652,0.9430136986301179,-0.29951869677897136,-0.7319511292114038,1.6052869307663897,-0.2919289152165865,0.2797112180673824,-9.804981488337653,-1.952408367271385,-6.503720844131806,-1.3602369492780468,2.0457238059977776,-5.945331358756015,-0.26286560533135805,0.9178082191780828,-3.7027286190299833,0.0025916327286190644,0.452054794520548,-8.691145871899302,-0.48098296927063977,-4.6195982969271085,-4.82932247315809,1.5834875971862274,-6.075422065901542,-1.626249537208441,1.786190299888931,-6.421092188078497,-0.007219548315438806,0.18196964087375045,-10.902978526471685,0.3307015920029621,-1.7643891151425635,-0.4388633839318743,-2.3417234357645356,-0.02778582006664221,1.2843391336542034,-0.2567567567567566,-2.485560903369123,-0.2606442058496832,-0.8335801554979643,0.012402813772677046,-0.2676786375416512,-1.7815438726397375,-1.2338022954461305,-1.2710107367641612
1137,2018021138,2019-03-21,Hurricanes,3,Lightning,6,H,A_reg,0,"2019-03-21 - Lightning 6, Hurricanes 3",Carolina Hurricanes,60.0,7.37537537537537,-4.1524024024024015,4.831133633633627,4.9117867867867915,-2.868618618618612,4.337252252252242,2.5221471471471446,-3.7954204204204203,5.011681681681679,-0.9065315315315314,0.10060060060060083,-8.263400900900919,0.5903340840840832,0.07301426426426527,3.2940090090090024,0.3070570570570581,-2.972972972972972,2.6426689189188934,2.953453453453454,1.033033033033032,2.2801839339338983,1.6951951951951951,0.28003003003003,1.925548048048043,-0.23948948948948945,0.11186186186186187,-4.2178678678678665,-5.043948948948948,0.1686674174174243,-2.6463963963963977,-4.006006006006004,2.461876876876893,-2.2027027027027035,-3.646396396396397,5.665484234234235,-0.6144894894894894,-0.13138138138138145,-2.390878378378382,-3.1428753753753735,-1.5340202702702754,4.350975975975974,-2.6073573573573583,7.286295045045051,2.644519519519518,-0.9831081081081088,7.684861111111111,-0.09572072072072074,0.022522522522522515,-3.857030780780782,-1.8070795795795802,-0.4353866366366219,-3.335112612612617,-1.5439001501501224,-0.04874136636636672,-1.2837837837837842,-0.9065315315315314,2.5356606606606604,-0.4354354354354335,-1.711711711711712,-0.04917417417417447,-0.4042792792792793,-2.0397147147147123,2.778528528528529,3.9027777777777786
1138,2018021139,2019-03-21,Canadiens,4,Islanders,0,H,H_reg,1,"2019-03-21 - Islanders 0, Canadiens 4",Montreal Canadiens,60.0,12.150684931506845,-2.0821917808219155,5.768356164383576,7.4109589041095845,-0.5753424657534296,4.603561643835619,5.383561643835616,0.20547945205479579,4.151232876712307,0.15068493150684947,0.547945205479452,-6.073287671232876,0.10904109589041244,-0.12178082191780737,1.877534246575344,0.835616438356162,-2.0273972602739754,2.3919178082192047,-0.9726027397260264,-0.45205479452054753,-1.04041095890409,-1.0273972602739718,-1.0684931506849313,0.8860273972602855,-0.1095890410958904,0.08219178082191791,-3.789726027397265,-2.5073972602739687,-3.062876712328787,1.808219178082192,-1.5753424657534243,4.8543835616438145,0.8767123287671232,-0.28767123287671303,3.2695890410959123,-0.013698630136986356,0.5479452054794521,-18.92698630136986,-1.1884931506849306,-6.060547945205485,9.808219178082194,0.08219178082191902,9.161506849315053,4.972602739726028,1.2739726027397253,7.531232876712288,0.30136986301369867,-0.0684931506849315,14.612054794520553,1.3760273972602741,1.2420547945205556,-1.4404109589041099,-1.5465753424657578,-0.02986301369862976,-1.506849315068493,0.15068493150684947,5.383561643835616,2.19178082191781,0.5753424657534243,0.17808219178082174,-0.0684931506849315,0.6671232876712523,1.4520547945205475,0.4246575342465757
1139,2018021140,2019-03-21,Blues,5,Red Wings,2,H,H_reg,1,"2019-03-21 - Red Wings 2, Blues 5",St Louis Blues,60.0,3.479452054794514,-6.31506849315069,4.429178082191797,2.7397260273972606,-7.013698630136986,5.798630136986311,2.4794520547945176,-4.876712328767123,6.087123287671233,0.24657534246575352,-0.6301369863013697,8.315068493150676,0.30369863013698595,-0.6426027397260277,7.864931506849317,2.972602739726028,-2.671232876712331,5.007808219178102,1.5205479452054806,-2.9178082191780828,8.967397260273955,1.2191780821917808,-2.10958904109589,8.228219178082192,0.041095890410958846,-0.26027397260273966,1.5294520547945183,-2.8686301369863045,-1.413424657534236,1.4520547945205475,0.24657534246575352,1.902328767123315,1.0000000000000009,-0.027397260273971824,2.338767123287674,0.041095890410958846,0.0,3.6301369863013733,-1.2120547945205473,0.040136986301376965,0.9041095890410951,-3.013698630136986,4.453013698630109,1.0,-2.315068493150685,7.5627397260274165,0.1232876712328767,-0.3287671232876712,14.26945205479452,0.4309589041095885,1.6889041095890605,-0.09493150684931351,0.6042465753424722,0.0050958904109593695,0.698630136986301,0.24657534246575352,2.4794520547945176,-1.5342465753424648,0.0136986301369868,0.3013698630136985,0.17808219178082196,0.8356164383561833,-5.328767123287672,2.397260273972603
1140,2018021141,2019-03-21,Predators,1,Penguins,2,H,A_SO,0,"2019-03-21 - Penguins 2, Predators 1",Nashville Predators,65.0,2.2297297297297263,-6.0,3.4239189189189148,1.378378378378379,-3.986486486486484,2.978648648648651,-0.10810810810811233,-3.959459459459463,2.9774324324324297,-0.43243243243243246,-0.3513513513513513,-0.26608108108108297,-0.0581081081081094,-0.1395945945945929,1.2202702702702624,-0.8513513513513509,-0.9189189189189158,0.5928378378378127,-1.6081081081081088,0.013513513513514042,-2.9944594594594562,-1.7162162162162158,-0.0810810810810807,-3.9340540540540445,-0.22972972972972983,-0.21621621621621623,-1.3344594594594525,0.6675675675675592,2.0255405405405327,0.7567567567567579,-0.9324324324324316,3.477297297297291,-0.3108108108108105,-0.6621621621621632,1.9201351351351263,-0.21621621621621612,-0.09459459459459452,-3.6260810810810753,-1.8405405405405446,0.19337837837836958,2.9459459459459474,-4.918918918918919,7.0920270270270365,2.108108108108109,-2.878378378378377,8.58054054054054,-0.02702702702702703,0.040540540540540515,0.45054054054053694,-0.7079729729729736,-0.8735135135134868,-1.1654054054054068,0.2704054054054694,-0.009013513513513871,-2.013513513513514,-0.43243243243243246,-0.10810810810810523,-10.635135135135137,-0.05405405405405439,0.43243243243243246,-0.2837837837837838,1.593243243243272,0.45945945945945965,-0.18918918918918948
1141,2018021142,2019-03-21,Blackhawks,1,Flyers,3,H,A_reg,0,"2019-03-21 - Flyers 3, Blackhawks 1",Chicago Blackhawks,60.0,-0.347792998477928,0.7914764079147645,-0.5630878995433761,-0.8837519025875125,3.1149162861491604,-2.2646213850837142,0.9507229832572293,2.7549467275494735,-1.3493949771689415,0.3198249619482496,0.3101217656012176,2.2366476407914675,-0.0009550989345514793,0.5375932267884305,-4.558095509893448,1.695015220700153,4.620243531202437,-3.014511035007615,-0.6333713850837128,3.6071156773211577,-8.877174657534255,-0.15810502283104988,2.878995433789953,-7.688049847793003,-0.06031202435312011,0.3964992389649924,-4.373481735159828,-1.034233257229836,2.1636187214611624,2.328386605783866,1.0131278538812776,1.154330289193318,1.6972983257229837,0.7619863013698627,1.8676160578386671,0.22031963470319627,-0.09608066971080675,7.722151826484023,1.811128234398785,4.3627362173594975,-0.44843987823439946,-2.5627853881278533,2.4884741248097626,0.4088660578386598,-0.26350837138508254,1.522553272450537,0.1310882800608828,0.04984779299847786,0.8624143835616422,0.8132058599695582,-0.5697812024353226,0.7325228310502307,0.13395738203956853,0.008608257229832605,-2.3234398782343977,0.3198249619482496,0.9229452054794507,-5.7254566210045645,-1.5420471841704728,0.12309741248097428,0.14554794520547948,-5.740639269406387,-0.2089041095890405,1.7751141552511411
1142,2018021143,2019-03-21,Stars,1,Avalanche,3,H,A_reg,0,"2019-03-21 - Avalanche 3, Stars 1",Dallas Stars,60.0,-4.150684931506852,1.178082191780824,-2.5267123287671254,-3.178082191780824,1.0,-2.600821917808233,-2.8219178082191796,0.12328767123287676,-2.6890410958904383,-0.6301369863013702,-0.6027397260273974,1.8506849315068337,-0.12630136986301466,-0.04191780821917801,-1.0942465753424742,-2.054794520547947,0.4657534246575352,-2.712191780821918,-0.3698630136986303,-0.6301369863013697,0.39356164383561776,-0.24657534246575352,-0.3561643835616435,0.29013698630136986,-0.2465753424657533,-0.46575342465753433,6.01876712328766,-1.0463013698630093,6.0104109589041315,-1.6849315068493134,1.0958904109589032,-4.67369863013699,-1.301369863013699,0.1780821917808213,-5.975890410958911,-0.34246575342465746,-0.0547945205479452,-6.849178082191777,-3.5419178082191793,1.212054794520526,-2.3287671232876725,0.06849315068492956,-2.1832876712328684,-1.2876712328767113,0.08219178082191902,-2.5780821917808296,-0.06849315068493156,-0.10958904109589046,-1.1413698630136935,-0.2719178082191789,1.3920547945205328,-1.100684931506855,2.2420547945205413,0.01142465753424593,0.17808219178082219,-0.6301369863013702,-2.835616438356169,1.8767123287671232,-2.0547945205479463,-0.9726027397260273,-0.28767123287671237,3.4863013698629928,5.356164383561644,0.6575342465753424
1143,2018021144,2019-03-21,Flames,5,Senators,1,H,H_reg,1,"2019-03-21 - Senators 1, Flames 5",Calgary Flames,60.0,6.561643835616444,-13.43835616438357,8.57589041095892,4.191780821917803,-9.0,7.535616438356179,2.383561643835616,-7.383561643835616,7.70301369863013,0.5890410958904111,-0.8904109589041096,9.89109589041098,0.42726027397260236,-0.4426027397260257,7.525479452054803,2.7671232876712324,-3.8356164383561655,6.064383561643837,0.5753424657534261,-1.287671232876713,3.2046575342465715,0.6027397260273979,-1.0958904109589032,4.413835616438355,0.41095890410958913,-0.31506849315068486,10.675342465753424,1.5717808219178089,1.1332876712328925,2.191780821917808,-2.5479452054794507,7.461369863013701,1.5068493150684938,-0.410958904109588,6.317671232876727,-0.0273972602739726,-0.3972602739726028,6.392876712328771,-2.8779452054794508,5.315342465753403,3.7397260273972606,-8.410958904109588,11.553287671232866,0.8630136986301373,-6.150684931506849,12.238904109589043,0.1643835616438356,-0.0821917808219178,7.30602739726028,1.1969863013698627,-1.2769863013698597,1.2889041095890423,0.27630136986300613,0.01564383561643834,-4.438356164383562,0.5890410958904111,2.383561643835616,-6.6575342465753415,0.21917808219177992,0.6575342465753424,0.17808219178082185,2.2589041095890394,2.5479452054794507,2.616438356164383
1144,2018021145,2019-03-21,Oilers,4,Blue Jackets,1,H,H_reg,1,"2019-03-21 - Blue Jackets 1, Oilers 4",Edmonton Oilers,60.0,-1.835616438356169,3.794520547945204,-2.7063013698630414,-3.2876712328767113,2.7397260273972606,-3.8353424657534205,-2.3424657534246585,2.109589041095891,-3.807397260273966,-0.24657534246575352,0.39726027397260255,-2.6190410958903954,-0.13205479452054814,0.17424657534246446,-2.507945205479416,-0.05479452054794365,2.328767123287669,-1.9660273972602624,0.35616438356164437,1.5479452054794525,-2.397534246575333,0.15068493150684859,0.09589041095890494,0.32561643835617105,0.0,0.17808219178082196,-2.4123287671232916,-1.052876712328775,-1.049178082191787,-0.4109589041095898,0.7808219178082201,-1.618219178082171,-1.5342465753424657,-0.205479452054794,-3.19452054794521,-0.06849315068493145,-0.013698630136986245,2.853698630136982,0.494657534246576,-0.8417808219178085,-1.0547945205479472,1.178082191780824,-2.563013698630158,-0.4109589041095898,1.794520547945206,-4.504109589041114,-0.0273972602739726,0.15068493150684936,-7.191917808219181,-0.07301369863013729,-0.5942465753424955,0.13945205479451772,-0.31575342465752954,-0.001712328767123683,1.0547945205479454,-0.24657534246575352,-2.3424657534246585,5.575342465753426,2.8493150684931514,0.09589041095890405,0.1780821917808219,-1.4438356164383492,4.3561643835616435,0.34246575342465757
